Season,WTeamID,WTeamName,WKenPom,LTeamID,LteamName,LKenPom,KenPomDiff
2015,1412,UAB,3.06,1235,Iowa St,21.49,-18.43
2015,1417,UCLA,14.65,1374,SMU,17.51,-2.86
2015,1428,Utah,27.24,1372,SF Austin,13.64,13.6
2015,1437,Villanova,30.65,1248,Lafayette,-2.14,32.79
2015,1462,Xavier,19.49,1279,Mississippi,13.88,5.61
2015,1173,Dayton,14.24,1344,Providence,16.72,-2.48
2015,1181,Duke,32.48,1352,Robert Morris,-1.39,33.87
2015,1211,Gonzaga,27.78,1295,N Dakota St,1.41,26.37
2015,1234,Iowa,19.02,1172,Davidson,15,4.02
2015,1242,Kansas,22.72,1308,New Mexico St,6.63,16.09
2015,1257,Louisville,21.21,1414,UC Irvine,7.09,14.12
2015,1268,Maryland,15.68,1434,Valparaiso,11.13,4.55
2015,1277,Michigan St,21.72,1208,Georgia,15.09,6.63
2015,1320,Northern Iowa,20.98,1461,Wyoming,5.67,15.31
2015,1328,Oklahoma,22.8,1107,Albany NY,0,22.8
2015,1332,Oregon,13.88,1329,Oklahoma St,14.92,-1.04
2015,1361,San Diego St,15.95,1385,St John's,13.7,2.25
2015,1438,Virginia,30.06,1125,Belmont,2.27,27.79
2015,1452,West Virginia,17.64,1138,Buffalo,11.87,5.77
2015,1455,Wichita St,22.21,1231,Indiana,13.83,8.38
2015,1458,Wisconsin,33.72,1157,Coastal Car,2.38,31.34
2015,1112,Arizona,32.36,1326,Ohio St,20.75,11.61
2015,1246,Kentucky,36.91,1153,Cincinnati,14.15,22.76
2015,1301,NC State,15.93,1437,Villanova,30.65,-14.72
2015,1314,North Carolina,23.85,1116,Arkansas,0,23.85
2015,1323,Notre Dame,24.96,1139,Butler,20.09,4.87
2015,1417,UCLA,14.65,1412,UAB,3.06,11.59
2015,1428,Utah,27.24,1207,Georgetown,19.13,8.11
2015,1462,Xavier,19.49,1209,Georgia St,10.32,9.17
2015,1181,Duke,32.48,1361,San Diego St,15.95,16.53
2015,1211,Gonzaga,27.78,1234,Iowa,19.02,8.76
2015,1257,Louisville,21.21,1320,Northern Iowa,20.98,0.23
2015,1277,Michigan St,21.72,1438,Virginia,30.06,-8.34
2015,1328,Oklahoma,22.8,1173,Dayton,14.24,8.56
2015,1452,West Virginia,17.64,1268,Maryland,15.68,1.96
2015,1455,Wichita St,22.21,1242,Kansas,22.72,-0.51
2015,1458,Wisconsin,33.72,1332,Oregon,13.88,19.84
2015,1112,Arizona,32.36,1462,Xavier,19.49,12.87
2015,1246,Kentucky,36.91,1452,West Virginia,17.64,19.27
2015,1323,Notre Dame,24.96,1455,Wichita St,22.21,2.75
2015,1458,Wisconsin,33.72,1314,North Carolina,23.85,9.87
2015,1181,Duke,32.48,1428,Utah,27.24,5.24
2015,1211,Gonzaga,27.78,1417,UCLA,14.65,13.13
2015,1257,Louisville,21.21,1301,NC State,15.93,5.28
2015,1277,Michigan St,21.72,1328,Oklahoma,22.8,-1.08
2015,1246,Kentucky,36.91,1323,Notre Dame,24.96,11.95
2015,1458,Wisconsin,33.72,1112,Arizona,32.36,1.36
2015,1181,Duke,32.48,1211,Gonzaga,27.78,4.7
2015,1277,Michigan St,21.72,1257,Louisville,21.21,0.51
2015,1181,Duke,32.48,1277,Michigan St,21.72,10.76
2015,1458,Wisconsin,33.72,1246,Kentucky,36.91,-3.19
2015,1181,Duke,32.48,1458,Wisconsin,33.72,-1.24
2016,1195,FL Gulf Coast,-0.08,1192,F Dickinson,-10.63,10.55
2016,1455,Wichita St,22.53,1435,Vanderbilt,18.76,3.77
2016,1221,Holy Cross,-11.39,1380,Southern Univ,-5.75,-5.64
2016,1276,Michigan,14.15,1409,Tulsa,11.5,2.65
2016,1114,Ark Little Rock,10.45,1345,Purdue,23.85,-13.4
2016,1139,Butler,17.27,1403,Texas Tech,13.78,3.49
2016,1163,Connecticut,18.71,1160,Colorado,12.91,5.8
2016,1181,Duke,21.87,1423,UNC Wilmington,9.21,12.66
2016,1211,Gonzaga,20.82,1371,Seton Hall,0,20.82
2016,1231,Indiana,23.05,1151,Chattanooga,6.5,16.55
2016,1235,Iowa St,20.95,1233,Iona,7.13,13.82
2016,1242,Kansas,29.67,1122,Austin Peay,-5.1,34.77
2016,1246,Kentucky,25.14,1392,Stony Brook,8.13,17.01
2016,1274,Miami FL,22.44,1138,Buffalo,2.95,19.49
2016,1314,North Carolina,29.82,1195,FL Gulf Coast,-0.08,29.9
2016,1344,Providence,14.49,1425,USC,14.25,0.24
2016,1428,Utah,16.79,1201,Fresno St,6.63,10.16
2016,1438,Virginia,29.64,1214,Hampton,-7.4,37.04
2016,1455,Wichita St,22.53,1112,Arizona,20.97,1.56
2016,1463,Yale,14.33,1124,Baylor,19.06,-4.73
2016,1218,Hawaii,10,1143,California,18.32,-8.32
2016,1234,Iowa,20.24,1396,Temple,8.82,11.42
2016,1268,Maryland,20.25,1355,S Dakota St,10.1,10.15
2016,1292,MTSU,4.76,1277,Michigan St,27.97,-23.21
2016,1320,Northern Iowa,11.13,1400,Texas,16.19,-5.06
2016,1323,Notre Dame,16.6,1276,Michigan,14.15,2.45
2016,1328,Oklahoma,23.78,1167,CS Bakersfield,6.26,17.52
2016,1332,Oregon,22.68,1221,Holy Cross,-11.39,34.07
2016,1372,SF Austin,15.62,1452,West Virginia,24.45,-8.83
2016,1386,St Joseph's PA,15.37,1153,Cincinnati,17.06,-1.69
2016,1393,Syracuse,18.57,1173,Dayton,12.63,5.94
2016,1401,Texas A&M,21.26,1453,WI Green Bay,3.74,17.52
2016,1433,VA Commonwealth,17.07,1333,Oregon St,11.65,5.42
2016,1437,Villanova,32.01,1421,UNC Asheville,3.44,28.57
2016,1458,Wisconsin,16.55,1338,Pittsburgh,16.6,-0.05
2016,1462,Xavier,22.52,1451,Weber St,2.45,20.07
2016,1181,Duke,21.87,1463,Yale,14.33,7.54
2016,1211,Gonzaga,20.82,1428,Utah,16.79,4.03
2016,1231,Indiana,23.05,1246,Kentucky,25.14,-2.09
2016,1235,Iowa St,20.95,1114,Ark Little Rock,10.45,10.5
2016,1242,Kansas,29.67,1163,Connecticut,18.71,10.96
2016,1274,Miami FL,22.44,1455,Wichita St,22.53,-0.09
2016,1314,North Carolina,29.82,1344,Providence,14.49,15.33
2016,1438,Virginia,29.64,1139,Butler,17.27,12.37
2016,1268,Maryland,20.25,1218,Hawaii,10,10.25
2016,1323,Notre Dame,16.6,1372,SF Austin,15.62,0.98
2016,1328,Oklahoma,23.78,1433,VA Commonwealth,17.07,6.71
2016,1332,Oregon,22.68,1386,St Joseph's PA,15.37,7.31
2016,1393,Syracuse,18.57,1292,MTSU,4.76,13.81
2016,1401,Texas A&M,21.26,1320,Northern Iowa,11.13,10.13
2016,1437,Villanova,32.01,1234,Iowa,20.24,11.77
2016,1458,Wisconsin,16.55,1462,Xavier,22.52,-5.97
2016,1242,Kansas,29.67,1268,Maryland,20.25,9.42
2016,1328,Oklahoma,23.78,1401,Texas A&M,21.26,2.52
2016,1332,Oregon,22.68,1181,Duke,21.87,0.81
2016,1437,Villanova,32.01,1274,Miami FL,22.44,9.57
2016,1314,North Carolina,29.82,1231,Indiana,23.05,6.77
2016,1323,Notre Dame,16.6,1458,Wisconsin,16.55,0.05
2016,1393,Syracuse,18.57,1211,Gonzaga,20.82,-2.25
2016,1438,Virginia,29.64,1235,Iowa St,20.95,8.69
2016,1328,Oklahoma,23.78,1332,Oregon,22.68,1.1
2016,1437,Villanova,32.01,1242,Kansas,29.67,2.34
2016,1314,North Carolina,29.82,1323,Notre Dame,16.6,13.22
2016,1393,Syracuse,18.57,1438,Virginia,29.64,-11.07
2016,1314,North Carolina,29.82,1393,Syracuse,18.57,11.25
2016,1437,Villanova,32.01,1328,Oklahoma,23.78,8.23
2016,1437,Villanova,32.01,1314,North Carolina,29.82,2.19
2017,1243,Kansas St,17.44,1448,Wake Forest,16.25,1.19
2017,1291,Mt St Mary's,15,1309,New Orleans,-0.52,15.52
2017,1413,UC Davis,-4.41,1300,NC Central,0.36,-4.77
2017,1425,USC,13.45,1344,Providence,0,13.45
2017,1112,Arizona,23.31,1315,North Dakota,0.04,23.27
2017,1139,Butler,20.76,1457,Winthrop,4.53,16.23
2017,1196,Florida,27.5,1190,ETSU,11.1,16.4
2017,1199,Florida St,20.06,1195,FL Gulf Coast,5.07,14.99
2017,1211,Gonzaga,32.05,1355,S Dakota St,9.8,22.25
2017,1235,Iowa St,23.45,1305,Nevada,13.31,10.14
2017,1292,MTSU,14.95,1278,Minnesota,16,-1.05
2017,1321,Northwestern,15.81,1435,Vanderbilt,16.53,-0.72
2017,1323,Notre Dame,19.74,1343,Princeton,12.61,7.13
2017,1345,Purdue,23.12,1436,Vermont,11.67,11.45
2017,1388,St Mary's CA,23.67,1433,VA Commonwealth,14.07,9.6
2017,1437,Villanova,29.88,1291,Mt St Mary's,15,14.88
2017,1438,Virginia,24.29,1423,UNC Wilmington,12.46,11.83
2017,1452,West Virginia,27.17,1137,Bucknell,9.38,17.79
2017,1458,Wisconsin,22.99,1439,Virginia Tech,13.8,9.19
2017,1462,Xavier,16.7,1268,Maryland,14.34,2.36
2017,1116,Arkansas,16.25,1371,Seton Hall,13.63,2.62
2017,1124,Baylor,24.23,1308,New Mexico St,7.89,16.34
2017,1153,Cincinnati,22.18,1243,Kansas St,17.44,4.74
2017,1181,Duke,24.17,1407,Troy,2.04,22.13
2017,1242,Kansas,27.45,1413,UC Davis,-4.41,31.86
2017,1246,Kentucky,27.72,1297,N Kentucky,1.91,25.81
2017,1257,Louisville,25.51,1240,Jacksonville St,0.63,24.88
2017,1276,Michigan,23.05,1329,Oklahoma St,22.48,0.57
2017,1277,Michigan St,15.51,1274,Miami FL,15.03,0.48
2017,1314,North Carolina,28.22,1411,TX Southern,-4.04,32.26
2017,1332,Oregon,25.02,1233,Iona,4.2,20.82
2017,1348,Rhode Island,16.26,1166,Creighton,18.83,-2.57
2017,1376,South Carolina,20.8,1266,Marquette,16.58,4.22
2017,1417,UCLA,23.63,1245,Kent,1.68,21.95
2017,1425,USC,13.45,1374,SMU,24.73,-11.28
2017,1455,Wichita St,26.14,1173,Dayton,15.57,10.57
2017,1112,Arizona,23.31,1388,St Mary's CA,23.67,-0.36
2017,1139,Butler,20.76,1292,MTSU,14.95,5.81
2017,1196,Florida,27.5,1438,Virginia,24.29,3.21
2017,1211,Gonzaga,32.05,1321,Northwestern,15.81,16.24
2017,1345,Purdue,23.12,1235,Iowa St,23.45,-0.33
2017,1452,West Virginia,27.17,1323,Notre Dame,19.74,7.43
2017,1458,Wisconsin,22.99,1437,Villanova,29.88,-6.89
2017,1462,Xavier,16.7,1199,Florida St,20.06,-3.36
2017,1124,Baylor,24.23,1425,USC,13.45,10.78
2017,1242,Kansas,27.45,1277,Michigan St,15.51,11.94
2017,1246,Kentucky,27.72,1455,Wichita St,26.14,1.58
2017,1276,Michigan,23.05,1257,Louisville,25.51,-2.46
2017,1314,North Carolina,28.22,1116,Arkansas,16.25,11.97
2017,1332,Oregon,25.02,1348,Rhode Island,16.26,8.76
2017,1376,South Carolina,20.8,1181,Duke,24.17,-3.37
2017,1417,UCLA,23.63,1153,Cincinnati,22.18,1.45
2017,1211,Gonzaga,32.05,1452,West Virginia,27.17,4.88
2017,1242,Kansas,27.45,1345,Purdue,23.12,4.33
2017,1332,Oregon,25.02,1276,Michigan,23.05,1.97
2017,1462,Xavier,16.7,1112,Arizona,23.31,-6.61
2017,1196,Florida,27.5,1458,Wisconsin,22.99,4.51
2017,1246,Kentucky,27.72,1417,UCLA,23.63,4.09
2017,1314,North Carolina,28.22,1139,Butler,20.76,7.46
2017,1376,South Carolina,20.8,1124,Baylor,24.23,-3.43
2017,1211,Gonzaga,32.05,1462,Xavier,16.7,15.35
2017,1332,Oregon,25.02,1242,Kansas,27.45,-2.43
2017,1314,North Carolina,28.22,1246,Kentucky,27.72,0.5
2017,1376,South Carolina,20.8,1196,Florida,27.5,-6.7
2017,1211,Gonzaga,32.05,1376,South Carolina,20.8,11.25
2017,1314,North Carolina,28.22,1332,Oregon,25.02,3.2
2017,1314,North Carolina,28.22,1211,Gonzaga,32.05,-3.83
2018,1347,Radford,0.07,1254,Long Island,0,0
2018,1382,St. Bonaventure,11.21,1417,UCLA,13.52,11.21
2018,1393,Syracuse,14.82,1113,Arizona St,14.13,0.69
2018,1411,TX Southern,-6.65,1300,NC Central,-5,-1.65
2018,1104,Alabama,13.41,1439,Virginia Tech,16.03,-2.62
2018,1138,Buffalo,11.53,1112,Arizona,17.7,-6.17
2018,1181,Duke,28.86,1233,Iona,2.63,26.23
2018,1196,Florida,18.96,1382,St. Bonaventure,11.21,7.75
2018,1211,Gonzaga,23.03,1422,UNC Greensboro,9.22,13.81
2018,1222,Houston,20.24,1361,San Diego St,14.09,6.15
2018,1242,Middle Tennessee,14.68,1335,Penn,3.69,10.99
2018,1246,Kentucky,20.44,1172,Davidson,14.7,5.74
2018,1260,Loyola-Chicago,16.39,1274,Miami FL,15.43,0.96
2018,1276,Michigan,24.2,1285,Montana,10.4,13.8
2018,1326,Ohio St,21.16,1355,S Dakota St,10,11.16
2018,1348,Rhode Island,13.93,1328,Oklahoma,14.16,-0.23
2018,1371,Seton Hall,18.04,1301,NC State,5,13.04
2018,1397,Tennessee,22.27,1460,Wright St,2.89,19.38
2018,1403,Texas Tech,22.59,1372,SF Austin,5.58,17.01
2018,1437,Villanova,33.76,1347,Radford,0.07,33.69
2018,1120,Auburn,18.69,1158,Col Charleston,5,13.69
2018,1139,Butler,19.05,1116,Arkansas,14.69,4.36
2018,1153,Cincinnati,26.6,1209,Georgia St,6.92,19.68
2018,1155,Clemson,21.65,1308,New Mexico St,12.92,8.73
2018,1199,Florida St,17.77,1281,Missouri,14.83,2.94
2018,1243,Kansas St,14.77,1166,Creighton,16.91,-2.14
2018,1267,Marshall,6.53,1455,Wichita St,19.03,-12.5
2018,1277,Michigan St,25.41,1137,Bucknell,7.31,18.1
2018,1305,Nevada,18.39,1400,Texas,15.43,2.96
2018,1314,North Carolina,23.59,1252,Lipscomb,0.43,23.16
2018,1345,Purdue,26.27,1168,CS Fullerton,7,19.27
2018,1393,Syracuse,14.82,1395,TCU,18.47,-3.65
2018,1401,Texas A&M,16.96,1344,Providence,12.17,4.79
2018,1420,UMBC,0.5,1438,Virginia,29.53,-29.03
2018,1452,West Virginia,22.44,1293,Murray St,12.19,10.25
2018,1462,Xavier,21.51,1411,TX Southern,-6.65,28.16
2018,1181,Duke,28.86,1348,Rhode Island,13.93,14.93
2018,1211,Gonzaga,23.03,1326,Middle Tennessee,14.68,8.35
2018,1242,Kansas,23.49,1371,Seton Hall,18.04,5.45
2018,1246,Kentucky,20.44,1138,Buffalo,11.53,8.91
2018,1260,Loyola-Chicago,16.39,1397,Tennessee,22.27,-5.88
2018,1276,Michigan,24.2,1222,Houston,20.24,3.96
2018,1403,Texas Tech,22.59,1196,Florida,18.96,3.63
2018,1437,Villanova,33.76,1104,Alabama,13.41,20.35
2018,1155,Clemson,21.65,1120,Auburn,18.69,2.96
2018,1199,Florida St,17.77,1462,Xavier,21.51,-3.74
2018,1243,Kansas St,14.77,1420,UMBC,0.5,14.27
2018,1305,Nevada,18.39,1153,Cincinnati,26.6,-8.21
2018,1345,Purdue,26.27,1139,Butler,19.05,7.22
2018,1393,Syracuse,14.82,1277,Michigan St,25.41,-10.59
2018,1401,Texas A&M,16.96,1314,North Carolina,23.59,-6.63
2018,1452,West Virginia,22.44,1267,Marshall,6.53,15.91
2018,1199,Florida St,17.77,1211,Gonzaga,23.03,-5.26
2018,1243,Kansas St,14.77,1246,Kentucky,20.44,-5.67
2018,1260,Loyola-Chicago,16.39,1305,Nevada,18.39,-2
2018,1276,Michigan,24.2,1401,Texas A&M,16.96,7.24
2018,1181,Duke,28.86,1393,Syracuse,14.82,14.04
2018,1242,Kansas,23.49,1155,Clemson,21.65,1.84
2018,1403,Texas Tech,22.59,1345,Purdue,26.27,-3.68
2018,1437,Villanova,33.76,1452,West Virginia,22.44,11.32
2018,1260,Loyola-Chicago,16.39,1243,Kansas St,14.77,1.62
2018,1276,Michigan,24.2,1199,Florida St,17.77,6.43
2018,1242,Kansas,23.49,1181,Duke,28.86,-5.37
2018,1437,Villanova,33.76,1403,Texas Tech,22.59,11.17
2018,1276,Michigan,24.2,1260,Loyola-Chicago,16.39,7.81
2018,1437,Villanova,33.76,1242,Kansas,23.49,10.27
2018,1437,Villanova,33.76,1276,Michigan,24.2,9.56
